date,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed,temperature_range
2010-01-25,0.0,27.3,31.5,24.9,13.0,38.2,6.600000000000001
2010-01-26,0.0,27.5,31.3,24.9,11.8,37.8,6.400000000000002
2010-01-27,2.4,27.2,30.0,25.3,12.7,42.8,4.699999999999999
2010-01-28,4.2,27.3,31.2,25.2,12.2,38.2,6.0
2010-01-29,7.2,27.2,31.4,25.1,11.4,37.4,6.299999999999997
2010-01-30,0.0,27.4,30.8,25.1,11.3,35.3,5.699999999999999
2010-01-31,0.0,27.7,31.2,25.6,11.2,34.9,5.599999999999998
2010-02-01,0.0,27.4,32.0,24.8,10.5,37.4,7.199999999999999
2010-02-02,0.0,27.8,34.6,24.1,9.6,32.4,10.5
2010-02-03,0.0,27.9,33.4,25.0,11.8,37.1,8.399999999999999
2010-02-04,0.0,28.1,32.1,25.6,12.2,37.4,6.5
2010-02-05,40.4,26.7,32.5,22.1,8.0,58.7,10.399999999999999
2010-02-06,0.0,27.9,31.8,25.0,10.2,36.7,6.800000000000001
2010-02-07,0.0,28.0,32.3,25.4,12.1,35.6,6.899999999999999
2010-02-08,0.0,28.1,32.5,25.6,11.8,34.9,6.899999999999999
2010-02-09,0.0,27.7,32.1,25.4,11.7,42.8,6.700000000000003
2010-02-10,0.0,28.2,31.7,25.7,12.0,40.3,6.0
2010-02-11,0.0,28.1,31.6,26.0,12.5,39.6,5.600000000000001
2010-02-12,0.0,28.4,33.3,25.2,12.1,40.0,8.099999999999998
2010-02-13,0.0,28.3,32.4,25.6,13.3,44.3,6.799999999999997
2010-02-14,0.0,28.2,32.2,25.4,11.4,36.4,6.800000000000004
2010-02-15,0.0,28.0,31.5,26.1,11.0,38.5,5.399999999999999
2010-02-16,0.0,28.5,32.5,26.0,13.1,41.8,6.5
2010-02-17,0.4,28.1,31.8,25.5,12.8,41.8,6.300000000000001
2010-02-18,2.0,27.7,31.2,25.7,13.8,52.9,5.5
2010-02-19,0.0,27.8,31.3,25.1,9.5,30.2,6.199999999999999
2010-02-20,0.0,27.7,30.8,25.6,10.4,36.7,5.199999999999999
2010-02-21,41.6,27.5,32.0,24.4,10.4,45.7,7.600000000000001
2010-02-22,0.0,28.3,32.6,25.5,9.8,39.2,7.100000000000001
2010-02-23,0.0,28.4,33.8,25.5,11.0,33.5,8.299999999999997
2010-02-24,0.0,28.5,33.9,25.3,10.9,34.2,8.599999999999998
2010-02-25,0.0,29.0,35.1,26.3,10.2,33.8,8.8
2010-02-26,0.0,28.9,35.3,26.5,9.4,29.9,8.799999999999997
2010-02-27,0.0,28.8,34.0,26.0,9.6,31.0,8.0
2010-02-28,0.0,29.1,34.2,26.2,10.6,32.0,8.000000000000004
2010-03-01,33.6,28.6,34.3,26.2,9.6,34.2,8.099999999999998
2010-03-02,0.0,28.8,33.9,25.9,9.7,32.0,8.0
2010-03-03,0.0,28.9,35.7,26.1,9.4,32.0,9.600000000000001
2010-03-04,0.2,28.9,36.6,25.4,9.7,33.8,11.200000000000003
2010-03-05,0.0,28.7,33.6,26.1,10.7,36.0,7.5
2010-03-06,0.0,29.0,36.0,25.6,9.2,29.9,10.399999999999999
2010-03-07,0.0,29.4,35.2,26.2,9.6,30.6,9.000000000000004
2010-03-08,42.6,28.4,34.4,24.5,9.1,36.7,9.899999999999999
2010-03-09,30.2,28.9,35.8,26.1,6.3,31.7,9.699999999999996
2010-03-10,3.4,27.8,31.0,24.7,11.2,50.0,6.300000000000001
2010-03-11,0.0,28.1,32.3,25.4,10.3,40.3,6.899999999999999
2010-03-12,3.6,28.5,32.2,26.6,11.2,37.1,5.600000000000001
2010-03-13,0.0,28.2,31.0,26.3,8.7,30.6,4.699999999999999
2010-03-14,9.6,27.5,32.9,26.0,6.9,37.8,6.899999999999999
2010-03-15,5.4,27.9,32.3,26.0,6.8,37.4,6.299999999999997
2010-03-16,2.4,27.2,29.1,25.6,8.6,34.2,3.5
2010-03-17,0.0,28.6,33.0,25.4,10.6,39.2,7.600000000000001
2010-03-18,37.8,26.9,31.1,23.5,11.2,60.1,7.600000000000001
2010-03-19,15.6,26.2,31.3,24.4,10.2,40.0,6.900000000000002
2010-03-20,8.8,25.0,25.9,24.2,9.1,28.1,1.6999999999999993
2010-03-21,0.2,27.3,32.1,24.5,7.7,31.3,7.600000000000001
2010-03-22,0.0,27.9,33.1,25.6,8.4,35.6,7.5
2010-03-23,4.4,27.9,31.2,24.5,6.1,37.8,6.699999999999999
2010-03-24,0.0,27.785714285714285,34.6,25.1,8.2,26.3,9.5
2010-03-25,11.0,27.67142857142857,32.9,24.8,7.9,33.1,8.099999999999998
2010-03-26,4.4,27.557142857142857,32.5,25.3,6.1,49.7,7.199999999999999
2010-03-27,0.0,27.442857142857143,32.6,25.5,10.5,36.4,7.100000000000001
2010-03-28,0.0,27.32857142857143,32.9,25.5,11.4,35.6,7.399999999999999
2010-03-29,66.6,27.214285714285715,32.5,25.05,7.7,37.1,7.449999999999999
2010-03-30,27.2,27.1,32.1,24.6,5.6,28.8,7.5
2010-03-31,0.0,27.5,31.4,25.3,6.9,30.6,6.099999999999998
2010-04-01,5.0,28.0,32.4,25.1,6.2,50.0,7.299999999999997
2010-04-02,0.2,28.3,32.1,25.9,6.3,25.9,6.200000000000003
2010-04-03,58.4,26.9,32.8,24.2,8.7,42.5,8.599999999999998
2010-04-04,11.4,25.3,27.6,23.2,4.7,38.2,4.400000000000002
2010-04-05,30.8,27.1,32.7,24.1,7.4,50.0,8.600000000000001
2010-04-06,0.2,29.2,34.0,25.1,9.1,27.7,8.899999999999999
2010-04-07,0.0,29.6,33.8,26.4,10.2,33.1,7.399999999999999
2010-04-08,0.0,29.2,34.3,26.4,8.9,30.2,7.899999999999999
2010-04-09,10.6,28.9,33.5,26.9,8.5,29.2,6.600000000000001
2010-04-10,0.0,27.8,30.4,25.6,8.9,39.2,4.799999999999997
2010-04-11,0.0,29.5,35.6,26.0,7.3,28.4,9.600000000000001
2010-04-12,10.8,29.6,36.0,25.8,7.6,28.1,10.2
2010-04-13,43.4,28.2,34.8,24.0,7.2,36.4,10.799999999999997
2010-04-14,0.2,28.6,34.4,24.8,9.2,39.6,9.599999999999998
2010-04-15,37.8,28.6,35.2,24.2,8.1,34.9,11.000000000000004
2010-04-16,34.4,27.6,32.9,24.9,6.7,40.7,8.0
2010-04-17,2.4,27.9,34.8,25.3,7.6,37.4,9.499999999999996
2010-04-18,0.6,27.5,31.7,25.4,5.9,35.3,6.300000000000001
2010-04-19,7.0,27.9,33.8,24.2,5.8,44.6,9.599999999999998
2010-04-20,6.8,27.6,32.4,25.3,7.1,34.6,7.099999999999998
2010-04-21,0.0,28.4,33.7,23.9,5.1,28.1,9.800000000000004
2010-04-22,61.0,28.1,34.6,23.1,6.2,31.7,11.5
2010-04-23,48.4,28.2,36.1,23.0,5.8,48.2,13.100000000000001
2010-04-24,1.8,27.7,34.9,25.7,6.1,33.1,9.2
2010-04-25,0.0,28.5,32.0,25.8,8.7,34.9,6.199999999999999
2010-04-26,70.6,26.4,29.3,23.7,6.2,24.5,5.600000000000001
2010-04-27,0.0,28.5,34.6,25.0,6.1,32.4,9.600000000000001
2010-04-28,3.6,28.5,34.5,25.6,5.4,39.2,8.899999999999999
2010-04-29,27.2,28.2,33.7,24.7,6.4,46.1,9.000000000000004
2010-04-30,0.0,29.3,33.2,25.8,10.0,36.0,7.400000000000002
2010-05-01,0.0,29.8,35.3,26.8,8.3,27.4,8.499999999999996
2010-05-02,0.0,29.6,35.1,26.9,9.2,32.8,8.200000000000003
2010-05-03,45.2,29.1,32.7,25.2,8.0,30.6,7.5000000000000036
2010-05-04,0.0,29.9,35.3,27.1,7.0,41.4,8.199999999999996
2010-05-05,0.4,29.8,33.8,27.4,8.0,34.6,6.399999999999999
2010-05-06,0.0,30.1,33.6,27.7,9.4,34.2,5.900000000000002
2010-05-07,0.0,30.1,36.0,26.6,7.0,36.0,9.399999999999999
2010-05-08,3.8,29.3,34.4,26.4,6.8,33.1,8.0
2010-05-09,32.6,28.0,34.3,24.2,6.1,38.9,10.099999999999998
2010-05-10,1.6,28.4,34.5,25.6,5.0,29.5,8.899999999999999
2010-05-11,29.0,28.5,34.2,24.6,5.6,39.2,9.600000000000001
2010-05-12,0.0,29.2,34.3,26.1,5.8,31.3,8.199999999999996
2010-05-13,0.8,28.4,34.0,26.6,5.4,38.2,7.399999999999999
2010-05-14,4.6,28.3,33.0,26.3,4.8,27.7,6.699999999999999
2010-05-15,0.0,29.0,33.2,25.1,8.6,52.6,8.100000000000001
2010-05-16,32.0,28.6,36.0,23.2,7.6,41.0,12.8
2010-05-17,1.2,27.9,31.3,23.4,8.1,49.7,7.900000000000002
2010-05-18,2.2,28.6,34.0,26.2,10.4,38.2,7.800000000000001
2010-05-19,2.4,27.0,29.7,25.0,7.2,43.6,4.699999999999999
2010-05-20,0.8,28.8,35.0,26.8,4.8,27.4,8.2
2010-05-21,0.0,29.4,34.9,26.5,5.1,18.4,8.399999999999999
2010-05-22,6.4,27.6,29.6,24.7,7.1,36.4,4.900000000000002
2010-05-23,0.0,29.6,34.4,25.8,5.7,25.9,8.599999999999998
2010-05-24,0.0,29.5,33.4,26.8,5.4,24.5,6.599999999999998
2010-05-25,4.6,29.6,34.8,26.5,5.0,27.0,8.299999999999997
2010-05-26,0.0,30.3,34.5,26.5,5.9,24.8,8.0
2010-05-27,0.0,29.5,34.9,26.1,6.0,27.7,8.799999999999997
2010-05-28,5.4,28.3,33.1,26.0,6.3,34.2,7.100000000000001
2010-05-29,0.0,28.5,35.0,24.7,5.3,33.1,10.3
2010-05-30,3.0,27.6,31.6,25.6,6.6,39.2,6.0
2010-05-31,0.8,27.5,30.5,25.0,5.7,23.0,5.5
2010-06-01,2.4,28.8,32.5,25.8,4.7,21.6,6.699999999999999
2010-06-02,0.4,28.2,31.4,25.0,6.9,39.6,6.399999999999999
2010-06-03,15.0,29.3,34.0,26.1,5.4,35.6,7.899999999999999
2010-06-04,18.4,27.9,33.4,24.9,5.0,33.5,8.5
2010-06-05,0.0,27.6,30.2,25.8,7.7,37.8,4.399999999999999
2010-06-06,0.2,28.9,31.3,26.7,7.8,41.0,4.600000000000001
2010-06-07,0.2,28.3,31.4,25.4,8.1,40.7,6.0
2010-06-08,1.2,26.7,27.7,26.1,6.0,25.6,1.5999999999999979
2010-06-09,0.0,28.1,33.5,25.6,5.5,27.4,7.899999999999999
2010-06-10,1.0,27.2,29.5,25.8,7.2,22.7,3.6999999999999993
2010-06-11,0.0,29.2,32.4,26.3,6.8,22.7,6.099999999999998
2010-06-12,14.6,28.0,32.6,26.1,6.4,25.9,6.5
2010-06-13,67.6,27.1,33.0,21.8,5.5,78.8,11.2
2010-06-14,30.0,27.4,31.2,24.2,5.6,41.0,7.0
2010-06-15,1.0,27.8,32.1,24.6,5.5,30.6,7.5
2010-06-16,13.2,25.9,28.4,23.6,6.8,47.5,4.799999999999997
2010-06-17,0.0,28.0,32.7,24.3,6.0,29.5,8.400000000000002
2010-06-18,1.6,28.5,30.6,25.9,3.9,27.7,4.700000000000003
2010-06-19,0.2,28.4,31.9,26.3,5.7,29.2,5.599999999999998
2010-06-20,0.0,28.4,33.0,24.9,5.6,24.8,8.100000000000001
2010-06-21,0.0,29.6,32.5,27.9,6.6,28.8,4.600000000000001
2010-06-22,4.4,28.3,30.5,24.5,7.1,41.0,6.0
2010-06-23,71.0,26.4,30.5,23.0,7.9,40.7,7.5
2010-06-24,15.6,28.2,31.7,25.1,8.2,33.1,6.599999999999998
2010-06-25,42.8,26.2,28.2,23.3,11.2,59.0,4.899999999999999
2010-06-26,2.4,28.6,32.6,25.9,5.0,24.5,6.700000000000003
2010-06-27,8.6,27.5,30.4,24.0,5.9,40.0,6.399999999999999
2010-06-28,0.4,28.4,31.5,26.1,5.0,26.3,5.399999999999999
2010-06-29,0.0,28.7,32.4,25.7,6.6,28.8,6.699999999999999
2010-06-30,0.0,28.6,32.9,26.2,6.1,25.6,6.699999999999999
2010-07-01,0.03125,28.5,32.753125,26.068749999999998,6.2437499999999995,27.071875000000002,6.684374999999999
2010-07-02,0.0625,28.400000000000002,32.606249999999996,25.9375,6.387499999999999,28.543750000000003,6.668749999999996
2010-07-03,0.09375,28.3,32.459375,25.80625,6.53125,30.015625,6.653125000000003
2010-07-04,0.125,28.200000000000003,32.3125,25.675,6.675,31.4875,6.637499999999999
2010-07-05,0.15625,28.1,32.165625,25.54375,6.81875,32.959375,6.621874999999999
2010-07-06,0.1875,28.0,32.01875,25.412499999999998,6.9624999999999995,34.431250000000006,6.606249999999999
2010-07-07,0.21875,27.900000000000002,31.871875,25.28125,7.106249999999999,35.903125,6.590624999999999
2010-07-08,0.25,27.8,31.724999999999998,25.15,7.25,37.375,6.574999999999999
2010-07-09,0.28125,27.7,31.578125,25.01875,7.39375,38.846875000000004,6.559374999999999
2010-07-10,0.3125,27.6,31.43125,24.8875,7.5375,40.31875,6.543749999999999
2010-07-11,0.34375,27.5,31.284374999999997,24.75625,7.6812499999999995,41.790625000000006,6.528124999999996
2010-07-12,0.375,27.4,31.1375,24.625,7.824999999999999,43.2625,6.512499999999999
2010-07-13,0.40625,27.3,30.990624999999998,24.49375,7.96875,44.734375,6.496874999999999
2010-07-14,0.4375,27.2,30.84375,24.3625,8.112499999999999,46.20625,6.481249999999999
2010-07-15,0.46875,27.1,30.696875,24.23125,8.25625,47.678125,6.465624999999999
2010-07-16,0.5,27.0,30.549999999999997,24.1,8.399999999999999,49.150000000000006,6.449999999999996
2010-07-17,0.53125,26.9,30.403125,23.96875,8.54375,50.621875,6.434374999999999
2010-07-18,0.5625,26.8,30.256249999999998,23.8375,8.6875,52.09375,6.418749999999999
2010-07-19,0.59375,26.7,30.109375,23.70625,8.831249999999999,53.565625,6.403124999999999
2010-07-20,0.625,26.6,29.9625,23.575,8.975,55.0375,6.387499999999999
2010-07-21,0.65625,26.5,29.815624999999997,23.44375,9.118749999999999,56.509375000000006,6.371874999999996
2010-07-22,0.6875,26.4,29.66875,23.3125,9.2625,57.98125,6.356249999999999
2010-07-23,0.71875,26.3,29.521874999999998,23.18125,9.40625,59.453125,6.340624999999999
2010-07-24,0.75,26.2,29.375,23.05,9.549999999999999,60.925000000000004,6.324999999999999
2010-07-25,0.78125,26.099999999999998,29.228125,22.91875,9.69375,62.396875,6.309374999999999
2010-07-26,0.8125,26.0,29.081249999999997,22.7875,9.837499999999999,63.868750000000006,6.293749999999996
2010-07-27,0.84375,25.9,28.934375,22.65625,9.98125,65.340625,6.278124999999999
2010-07-28,0.875,25.799999999999997,28.7875,22.525,10.125,66.8125,6.262500000000003
2010-07-29,0.90625,25.7,28.640625,22.39375,10.268749999999999,68.28437500000001,6.246874999999999
2010-07-30,0.9375,25.599999999999998,28.49375,22.2625,10.4125,69.75625,6.231249999999999
2010-07-31,0.96875,25.5,28.346874999999997,22.13125,10.556249999999999,71.228125,6.215624999999996
2010-08-01,1.0,25.4,28.2,22.0,10.7,72.7,6.199999999999999
2010-08-02,0.2,28.2,32.7,25.0,5.5,26.6,7.700000000000003
2010-08-03,1.2,28.5,32.1,25.0,6.0,28.4,7.100000000000001
2010-08-04,14.0,27.3,30.6,23.7,7.2,35.3,6.900000000000002
2010-08-05,0.2,28.4,32.1,25.7,5.1,28.4,6.400000000000002
2010-08-06,3.2,29.1,32.8,26.9,5.3,26.6,5.899999999999999
2010-08-07,24.2,27.2,28.7,23.4,5.9,51.5,5.300000000000001
2010-08-08,0.0,28.6,32.6,25.9,5.7,21.2,6.700000000000003
2010-08-09,1.0,28.7,32.5,24.4,7.1,35.3,8.100000000000001
2010-08-10,0.8,28.9,33.0,24.0,7.6,54.4,9.0
2010-08-11,15.2,27.0,32.8,22.4,7.1,58.7,10.399999999999999
2010-08-12,0.0,28.3,32.8,23.8,6.7,28.4,8.999999999999996
2010-08-13,9.4,28.1,32.9,25.7,7.6,39.2,7.199999999999999
2010-08-14,1.0,27.1,32.1,24.1,7.4,40.7,8.0
2010-08-15,0.6,27.3,29.6,25.4,5.2,24.8,4.200000000000003
2010-08-16,6.8,26.6,30.2,24.8,4.8,27.7,5.399999999999999
2010-08-17,22.8,27.2,34.4,24.5,6.2,38.2,9.899999999999999
2010-08-18,1.0,26.5,28.9,24.7,7.0,31.7,4.199999999999999
2010-08-19,54.2,26.9,29.9,23.9,5.7,47.9,6.0
2010-08-20,7.2,25.6,27.4,23.8,5.9,28.1,3.599999999999998
2010-08-21,0.0,27.5,32.2,24.3,4.3,19.4,7.900000000000002
2010-08-22,3.4,28.0,34.3,25.1,5.6,28.8,9.199999999999996
2010-08-23,24.8,26.6,31.5,23.2,8.0,45.0,8.3
2010-08-24,0.2,28.2,33.6,24.3,8.1,36.4,9.3
2010-08-25,0.0,28.6,32.4,25.7,6.2,28.8,6.699999999999999
2010-08-26,0.0,29.5,33.4,25.7,6.3,34.2,7.699999999999999
2010-08-27,37.6,27.3,30.7,23.0,4.8,35.6,7.699999999999999
2010-08-28,0.0,28.7,33.1,24.6,8.1,45.4,8.5
2010-08-29,1.0,27.8,31.4,25.0,6.0,37.1,6.399999999999999
2010-08-30,0.4,27.2,31.2,25.7,6.3,42.8,5.5
2010-08-31,0.0,28.3,32.7,24.2,6.0,25.6,8.500000000000004
2010-09-01,0.0,29.1,33.2,26.5,7.4,33.1,6.700000000000003
2010-09-02,0.0,29.2,32.5,26.9,7.0,31.3,5.600000000000001
2010-09-03,4.5,28.9,31.4,27.1,8.2,37.1,4.299999999999997
2010-09-04,9.0,28.8,32.1,26.2,6.9,24.1,5.900000000000002
2010-09-05,5.6,26.3,29.2,23.2,7.9,38.2,6.0
2010-09-06,12.6,26.4,31.9,23.3,6.3,50.4,8.599999999999998
2010-09-07,0.0,28.3,33.9,23.9,7.0,25.9,10.0
2010-09-08,50.8,26.2,29.8,23.4,5.9,33.1,6.400000000000002
2010-09-09,0.0,28.5,33.8,25.1,5.6,22.7,8.699999999999996
2010-09-10,9.0,26.7,30.2,24.1,7.7,30.6,6.099999999999998
2010-09-11,0.0,28.5,33.2,24.1,6.7,25.2,9.100000000000001
2010-09-12,0.0,28.2,32.5,25.3,7.9,28.1,7.199999999999999
2010-09-13,0.0,29.0,33.8,25.1,5.9,25.9,8.699999999999996
2010-09-14,3.8,29.1,34.3,25.6,7.0,41.8,8.699999999999996
2010-09-15,8.4,27.5,31.8,23.3,7.4,48.2,8.5
2010-09-16,0.0,28.2,31.9,25.2,6.5,28.4,6.699999999999999
2010-09-17,6.8,26.5,28.2,24.2,6.0,39.2,4.0
2010-09-18,0.0,28.0,32.1,25.2,5.2,27.7,6.900000000000002
2010-09-19,0.0,29.0,34.2,25.3,6.1,26.3,8.900000000000002
2010-09-20,0.0,28.4,33.8,26.4,5.9,45.4,7.399999999999999
2010-09-21,0.0,27.7,32.2,25.1,5.6,27.7,7.100000000000001
2010-09-22,20.8,27.0,32.7,24.2,4.6,47.9,8.500000000000004
2010-09-23,14.2,26.8,32.5,24.3,5.5,43.2,8.2
2010-09-24,7.0,26.7,31.9,24.9,5.9,28.4,7.0
2010-09-25,6.2,26.9,29.9,25.0,5.4,27.7,4.899999999999999
2010-09-26,0.0,28.1,32.5,25.1,4.8,24.1,7.399999999999999
2010-09-27,13.6,26.5,31.4,24.9,5.2,55.1,6.5
2010-09-28,0.8,26.6,30.0,24.2,6.1,22.7,5.800000000000001
2010-09-29,7.4,27.3,32.3,25.0,7.5,33.5,7.299999999999997
2010-09-30,4.0,26.5,30.2,25.1,7.5,53.3,5.099999999999998
2010-10-01,0.2,28.3,32.5,24.9,5.2,23.8,7.600000000000001
2010-10-02,24.0,28.8,32.4,25.0,5.8,32.4,7.399999999999999
2010-10-03,0.0,28.2,32.1,24.4,6.9,42.5,7.700000000000003
2010-10-04,20.0,27.8,31.9,24.3,6.0,47.5,7.599999999999998
2010-10-05,0.0,28.7,32.9,25.5,7.0,31.3,7.399999999999999
2010-10-06,0.0,28.2,31.9,25.6,7.5,27.0,6.299999999999997
2010-10-07,0.2,26.9,29.0,25.4,5.0,26.3,3.6000000000000014
2010-10-08,0.0,28.5,33.1,24.8,6.0,21.2,8.3
2010-10-09,0.0,29.6,33.6,26.0,7.8,35.6,7.600000000000001
2010-10-10,0.0,30.0,32.6,27.9,10.2,39.2,4.700000000000003
2010-10-11,4.8,29.6,33.0,26.8,7.4,32.4,6.199999999999999
2010-10-12,6.2,28.4,32.4,25.3,5.7,38.2,7.099999999999998
2010-10-13,0.4,27.5,30.4,23.8,6.7,45.4,6.599999999999998
2010-10-14,0.0,29.5,32.2,26.5,8.0,39.6,5.700000000000003
2010-10-15,0.0,29.8,32.8,27.1,9.0,41.4,5.699999999999996
2010-10-16,2.6,30.2,33.6,26.8,8.0,40.7,6.800000000000001
2010-10-17,3.8,28.9,32.5,24.9,5.7,32.0,7.600000000000001
2010-10-18,0.0,29.0,34.2,26.2,6.0,42.1,8.000000000000004
2010-10-19,0.0,27.9,30.7,25.7,6.3,34.2,5.0
2010-10-20,0.0,28.0,33.6,25.6,6.1,31.3,8.0
2010-10-21,0.0,27.8,29.6,25.6,5.3,25.9,4.0
2010-10-22,0.0,28.4,31.3,26.7,4.8,17.3,4.600000000000001
2010-10-23,68.8,26.9,33.6,23.1,7.4,33.5,10.5
2010-10-24,6.0,26.1,29.9,23.9,6.3,37.8,6.0
2010-10-25,0.6,27.0,29.9,25.5,5.3,19.8,4.399999999999999
2010-10-26,7.2,27.6,31.2,24.2,9.3,40.0,7.0
2010-10-27,0.4,26.2,28.2,23.3,8.8,39.2,4.899999999999999
2010-10-28,12.4,27.9,31.9,25.1,8.0,31.7,6.799999999999997
2010-10-29,19.2,27.1,32.0,22.7,9.8,58.3,9.3
2010-10-30,1.2,26.9,31.4,22.7,8.6,46.1,8.7
2010-10-31,28.2,27.6,30.9,25.1,11.1,37.1,5.799999999999997
2010-11-01,4.4,27.7,31.1,23.1,15.6,52.9,8.0
2010-11-02,0.0,28.0,31.4,24.3,7.5,30.2,7.099999999999998
2010-11-03,1.2,29.9,34.2,26.9,6.9,32.0,7.300000000000004
2010-11-04,0.0,28.5,30.8,24.9,5.3,27.4,5.900000000000002
2010-11-05,0.4,27.9,32.3,25.9,7.2,31.7,6.399999999999999
2010-11-06,4.8,27.4,32.5,23.8,8.7,34.2,8.7
2010-11-07,4.8,26.5,30.7,23.8,9.6,38.9,6.899999999999999
2010-11-08,4.0,26.9,29.9,24.3,7.8,33.1,5.599999999999998
2010-11-09,2.8,26.5,28.0,24.2,7.4,33.8,3.8000000000000007
2010-11-10,0.0,28.1,32.1,25.9,7.0,36.4,6.200000000000003
2010-11-11,1.2,26.7,30.9,25.3,6.7,37.8,5.599999999999998
2010-11-12,0.0,27.0,30.3,24.9,9.7,36.4,5.400000000000002
2010-11-13,22.0,27.1,34.4,24.3,7.2,43.9,10.099999999999998
2010-11-14,16.0,25.5,31.6,23.9,6.3,27.4,7.700000000000003
2010-11-15,1.4,26.5,29.8,24.2,6.8,28.4,5.600000000000001
2010-11-16,42.4,26.3,33.3,23.7,6.6,28.1,9.599999999999998
2010-11-17,16.8,25.7,31.4,24.5,4.9,28.4,6.899999999999999
2010-11-18,0.0,26.7,31.9,23.8,6.2,36.0,8.099999999999998
2010-11-19,19.8,27.6,33.1,24.3,5.6,27.4,8.8
2010-11-20,5.4,26.3,29.9,24.9,5.0,36.4,5.0
2010-11-21,0.4,27.6,32.3,24.4,5.5,22.0,7.899999999999999
2010-11-22,0.0,28.4,33.3,25.4,6.2,22.3,7.899999999999999
2010-11-23,22.4,27.5,32.7,25.1,5.6,25.6,7.600000000000001
2010-11-24,17.4,26.5,32.5,24.4,6.7,40.7,8.100000000000001
2010-11-25,39.4,25.8,33.3,22.7,8.3,52.2,10.599999999999998
2010-11-26,2.2,27.0,31.4,23.5,6.3,20.2,7.899999999999999
2010-11-27,4.8,27.6,33.2,25.0,4.7,38.9,8.200000000000003
2010-11-28,10.0,27.1,31.3,24.3,5.9,32.4,7.0
2010-11-29,63.8,25.8,30.4,23.9,6.1,32.8,6.5
2010-11-30,69.4,26.6,32.8,22.7,6.3,43.2,10.099999999999998
2010-12-01,0.0,27.5,31.3,24.8,5.0,25.9,6.5
2010-12-02,36.2,26.7,33.7,22.5,8.6,53.6,11.200000000000003
2010-12-03,4.0,26.0,31.4,23.5,9.1,53.6,7.899999999999999
2010-12-04,0.4,26.1,27.6,24.7,8.5,31.0,2.900000000000002
2010-12-05,0.0,27.5,32.6,24.7,10.3,40.7,7.900000000000002
2010-12-06,2.0,26.7,32.0,24.8,7.5,32.4,7.199999999999999
2010-12-07,0.4,27.4,31.7,24.9,7.9,31.0,6.800000000000001
2010-12-08,0.0,27.2,31.7,25.1,8.6,29.2,6.599999999999998
2010-12-09,0.0,26.2,28.6,24.9,8.2,37.8,3.700000000000003
2010-12-10,0.0,27.2,30.7,24.8,4.8,18.4,5.899999999999999
2010-12-11,0.6,27.7,31.6,25.5,7.2,29.2,6.100000000000001
2010-12-12,0.0,28.2,32.5,25.2,8.7,39.6,7.300000000000001
2010-12-13,2.2,27.2,31.1,24.9,8.2,37.8,6.200000000000003
2010-12-14,0.0,28.0,33.3,24.6,7.6,31.0,8.699999999999996
2010-12-15,2.6,27.3,32.8,24.5,8.4,31.7,8.299999999999997
2010-12-16,9.6,25.3,29.2,23.1,7.6,47.9,6.099999999999998
2010-12-17,4.6,26.0,30.8,23.8,8.6,41.0,7.0
2010-12-18,2.4,25.4,29.2,23.6,9.6,50.4,5.599999999999998
2010-12-19,0.2,26.0,29.7,23.2,9.3,29.9,6.5
2010-12-20,0.0,26.6,31.8,24.1,7.2,23.0,7.699999999999999
2010-12-21,0.0,27.1,31.0,24.2,9.4,26.6,6.800000000000001
2010-12-22,0.2,26.6,30.6,24.8,8.3,31.0,5.800000000000001
2010-12-23,0.0,26.2,29.3,24.5,6.5,19.4,4.800000000000001
2010-12-24,1.0,26.6,30.8,24.2,8.9,34.6,6.600000000000001
2010-12-25,27.6,26.2,30.2,21.9,7.9,50.8,8.3
2010-12-26,0.0,27.0,31.4,23.6,9.6,35.3,7.799999999999997
2010-12-27,0.0,26.8,30.4,24.6,9.1,28.1,5.799999999999997
2010-12-28,0.0,25.1,26.0,24.3,9.9,37.4,1.6999999999999993
2010-12-29,8.6,26.1,32.5,23.9,7.6,37.1,8.600000000000001
2010-12-30,0.2,25.1,26.8,24.3,9.2,38.2,2.5
2010-12-31,26.8,25.7,30.6,23.3,8.6,38.5,7.300000000000001
2011-01-01,4.6,26.6,30.0,24.4,10.5,38.5,5.600000000000001
2011-01-02,12.4,27.0,30.3,25.1,11.4,34.2,5.199999999999999
2011-01-03,44.2,25.5,29.2,23.7,8.9,32.0,5.5
2011-01-04,0.0,27.0,31.1,24.1,9.9,33.1,7.0
2011-01-05,3.8,27.2,32.5,24.7,9.3,38.9,7.800000000000001
2011-01-06,3.2,25.0,27.6,23.8,8.1,32.4,3.8000000000000007
2011-01-07,0.4,24.6,25.9,23.7,8.9,31.7,2.1999999999999993
2011-01-08,0.6,25.4,29.1,23.4,10.3,49.0,5.700000000000003
2011-01-09,7.2,25.8,28.5,24.0,9.4,46.8,4.5
2011-01-10,17.6,24.6,25.7,23.5,8.5,24.5,2.1999999999999993
2011-01-11,0.2,25.2,27.5,23.3,6.7,31.7,4.199999999999999
2011-01-12,6.0,26.2,30.9,23.9,6.4,35.6,7.0
2011-01-13,0.0,26.7,29.8,24.2,10.1,33.8,5.600000000000001
2011-01-14,11.4,25.5,29.4,24.0,7.0,31.0,5.399999999999999
2011-01-15,3.6,26.2,29.9,24.5,7.0,26.6,5.399999999999999
2011-01-16,0.0,26.2,29.0,24.5,12.5,38.9,4.5
